epoch,batch_loss
4,4.8829731941223145
4,4.851090908050537
4,4.93660306930542
4,5.034245014190674
4,4.756338596343994
4,4.822695732116699
4,4.831818103790283
4,4.85540771484375
4,4.868562698364258
4,4.864973545074463
4,4.767154693603516
4,4.828007698059082
4,4.851632118225098
4,4.867979049682617
4,4.9292893409729
4,4.921988010406494
4,4.813342094421387
4,4.702560901641846
4,4.935546875
4,4.796339511871338
4,4.72299861907959
4,4.976866245269775
4,4.990572929382324
4,4.783845901489258
4,4.7480034828186035
4,4.91209602355957
4,4.711103916168213
4,4.860942840576172
4,4.792853832244873
4,4.828668117523193
4,4.845236301422119
4,4.815884590148926
4,4.869630813598633
4,4.8220367431640625
4,4.773320198059082
4,4.903836250305176
4,4.841571807861328
4,4.8445539474487305
4,4.8791303634643555
4,4.846462249755859
4,4.923122882843018
4,4.879148960113525
4,4.910037517547607
4,4.995355606079102
4,4.806632041931152
4,4.858688831329346
4,4.89305305480957
4,4.811527252197266
4,4.967549800872803
4,4.889926910400391
4,4.890728950500488
4,4.843600273132324
4,4.847944736480713
4,4.862224102020264
4,4.761793613433838
4,4.793964385986328
4,4.6883649826049805
4,4.790862560272217
4,4.851340293884277
4,4.752224922180176
4,4.771322250366211
4,4.828230857849121
4,4.9182233810424805
4,4.929955959320068
4,4.820479869842529
4,4.860260963439941
4,4.787968635559082
4,4.792950630187988
4,4.752748012542725
4,4.877382278442383
4,4.7934722900390625
4,4.799416542053223
4,4.738203525543213
4,4.933223724365234
4,4.771151542663574
4,4.782077312469482
4,4.823136806488037
4,4.93202018737793
4,4.726548194885254
4,4.868460178375244
4,4.918529987335205
4,4.773845672607422
4,4.802440643310547
4,4.90677547454834
4,4.8526835441589355
4,4.610175132751465
4,4.773226737976074
4,4.859886169433594
4,4.820375919342041
4,4.715364933013916
4,4.746437072753906
4,4.921424388885498
4,4.7910661697387695
4,4.809345722198486
4,4.85115909576416
4,4.792815208435059
4,4.7644267082214355
4,4.804021835327148
4,4.785700798034668
4,4.708199977874756
4,4.625616550445557
4,4.759754180908203
4,4.883022785186768
4,4.739382266998291
4,4.827247142791748
4,4.8432536125183105
4,4.81095552444458
4,4.8668904304504395
4,4.793767929077148
4,4.738287448883057
4,4.804372310638428
4,4.730756759643555
4,4.687763214111328
4,4.8414459228515625
4,4.789608478546143
4,4.754063606262207
4,4.819815158843994
4,4.828613758087158
4,4.702624320983887
4,4.647107124328613
4,4.888680458068848
4,4.775284767150879
4,4.8063249588012695
4,4.624744892120361
4,4.727273464202881
4,4.77851676940918
4,4.827208042144775
4,4.714437007904053
